Dino Number,Shield,Strength,Health,Attack,Speed,Brain
5728,55,48,48,64,60,60
5729,54,48,50,68,50,46
5730,51,58,47,67,44,45
5731,52,49,48,73,48,43
5732,48,61,46,67,47,45
5733,62,47,49,66,45,41
5734,57,54,47,62,55,59
5735,56,46,53,66,59,50
5736,53,57,50,67,50,47
5737,50,70,53,55,52,46
5738,58,57,53,60,51,44
5739,66,47,48,66,45,46
5740,50,58,66,70,49,61
5741,59,61,65,62,54,63
5742,65,48,54,56,49,56
5743,57,64,59,47,52,59
5744,61,60,55,56,58,56
5745,72,51,48,55,49,41
5746,55,45,51,56,51,42
5747,63,50,50,63,60,55
5748,59,54,61,53,46,59
5749,54,59,54,49,60,45
5750,54,64,53,57,46,59
5751,60,54,63,68,51,53
5752,60,53,45,65,46,53
5753,67,74,61,59,60,59
5754,54,64,50,70,51,44
5755,50,56,48,71,48,61
5756,57,50,56,66,64,59
5757,56,59,57,69,64,51
5758,62,45,55,48,52,46
5759,55,41,57,57,60,44
5760,53,57,64,63,68,45
5761,58,58,47,70,52,42
5762,59,56,57,51,48,45
5763,46,57,62,61,62,59
5764,57,44,52,55,52,42
5765,61,46,49,64,46,52
5766,55,48,49,72,48,42
5767,49,62,48,52,53,60
5768,55,51,53,63,48,57
5769,55,74,45,53,49,43
5770,60,40,53,49,63,51
5771,55,54,45,55,49,51
5772,57,48,49,67,44,46
5773,50,51,63,68,57,57
5774,76,46,55,56,56,61
5775,58,58,50,56,50,57
5776,55,65,53,56,66,41
5777,51,44,45,53,51,44
5778,59,56,48,63,47,40
5779,55,63,45,62,50,46
5780,61,44,58,67,58,65
5781,56,64,62,64,54,51
5782,58,56,46,64,50,58
5783,60,48,48,63,54,38
5784,56,58,47,42,56,63
5785,68,53,48,68,47,40
5786,64,51,58,58,50,41
5787,57,53,74,56,52,58
5788,60,60,66,63,52,57
5789,58,48,46,57,56,50
5790,70,45,45,56,44,51
5791,58,62,53,51,55,61
5792,53,54,55,50,62,55
5793,54,47,62,56,48,60
5794,62,71,52,53,48,44
5795,51,56,67,58,65,58
5796,57,63,57,66,49,64
5797,49,47,45,44,66,47
5798,57,48,70,51,49,48
5799,62,74,53,54,59,40
5800,54,43,53,49,63,42
5801,58,62,64,49,53,59
5802,53,67,48,58,58,43
5803,62,70,67,67,59,60
5804,67,47,54,64,57,39
5805,56,48,54,70,51,57
5806,61,53,53,58,49,43
5807,66,65,67,68,50,63
5808,55,61,52,59,70,62
5809,63,55,51,65,45,58
5810,48,50,53,59,67,40
5811,51,60,57,64,61,61
5812,65,47,46,46,50,40
5813,56,54,48,56,55,45
5814,54,54,52,62,47,50
5815,59,58,51,56,64,47
5816,53,61,49,62,48,42
5817,52,57,51,53,60,54
5818,80,54,47,46,46,42
5819,74,65,70,54,47,56
5820,74,53,48,48,48,63
5821,59,41,50,60,56,40
5822,59,54,67,53,60,60
5823,51,52,64,64,65,57
5824,52,59,59,65,54,48
5825,54,47,49,59,59,53
5826,59,58,44,67,51,41
5827,74,45,59,61,58,76
5828,61,53,63,68,55,53
5829,60,55,46,58,49,42
5830,63,60,49,59,56,49
5831,65,46,54,56,53,60
5832,47,70,65,65,52,58
5833,48,51,57,61,59,64
5834,56,45,67,66,57,60
5835,64,51,59,60,53,43
5836,64,47,69,69,55,59
5837,56,61,55,67,46,43
5838,54,67,58,50,68,60
5839,52,57,52,66,52,57
5840,64,55,50,64,66,43
5841,64,54,58,64,47,51
5842,53,51,46,48,50,43
5843,49,48,47,68,53,54
5844,53,54,55,70,51,61
5845,59,51,54,66,62,65
5846,52,55,51,49,42,50
5847,61,64,61,61,43,67
5848,58,42,57,65,54,55
5849,52,57,60,55,46,43
5850,57,52,63,53,53,59
5851,52,48,46,60,48,61
5852,49,47,54,61,44,51
5853,55,46,50,58,54,45
5854,63,56,53,48,46,44
5855,62,49,44,56,49,51
5856,60,59,50,59,55,49
5857,55,75,46,61,48,43
5858,56,66,50,63,54,40
5859,65,50,52,60,56,51
5860,59,69,47,55,55,58
5861,54,42,60,55,63,62
5862,57,68,57,51,48,42
5863,60,56,53,68,48,43
5864,59,56,60,68,57,51
5865,54,69,53,64,56,48
5866,45,61,47,57,48,46
5867,61,56,47,68,52,41
5868,47,46,48,67,46,54
5869,59,63,68,63,55,73
5870,59,72,52,57,69,41
5871,60,58,59,65,46,60
5872,63,43,55,73,47,53
5873,68,53,56,52,61,48
5874,49,49,48,72,49,42
5875,45,66,50,62,63,49
5876,45,42,43,61,48,63
5877,53,72,62,58,51,72
5878,67,48,51,59,52,43
5879,64,43,43,57,55,47
5880,49,61,58,76,52,42
5881,52,57,50,66,61,58
5882,55,57,62,57,56,57
5883,58,54,62,53,72,51
5884,57,42,54,59,60,60
5885,57,63,59,72,53,59
5886,51,54,50,58,65,60
5887,48,41,52,58,59,49
5888,47,61,55,67,48,55
5889,52,59,47,63,46,61
5890,55,47,55,63,57,57
5891,55,63,53,51,55,49
5892,53,54,55,57,61,51
5893,47,72,48,65,71,41
5894,60,48,53,64,53,67
5895,49,51,48,54,52,60
5896,54,54,47,53,50,59
5897,54,52,72,69,67,55
5898,55,56,47,56,50,45
5899,56,41,62,65,58,75
5900,55,49,52,60,64,52
5901,57,52,58,65,69,42
5902,52,51,54,50,68,49
5903,53,55,49,66,46,45
5904,47,56,54,48,49,62
5905,48,62,47,55,44,42
5906,76,55,73,65,62,64
5907,56,56,49,53,66,41
5908,59,64,66,64,60,59
5909,59,48,51,64,52,45
5910,59,56,68,59,63,57
5911,56,44,57,60,44,57
5912,52,50,53,55,60,44
5913,68,50,51,64,48,47
5914,60,48,66,61,57,68
5915,48,59,64,53,57,51
5916,55,64,64,69,50,59
5917,56,53,55,64,47,43
5918,59,57,55,59,54,44
5919,54,56,53,69,52,52
5920,49,57,49,58,47,65
5921,51,60,65,57,63,62
5922,62,68,65,66,51,64
5923,72,50,72,46,52,63
5924,58,55,54,63,50,40
5925,50,67,54,59,51,58
5926,56,51,48,63,44,58
5927,74,70,74,52,76,80
5928,55,51,63,60,58,54
5929,57,55,47,51,69,44
5930,65,61,59,59,60,48
5931,53,64,55,66,48,49
5932,58,50,52,62,51,42
5933,55,58,50,55,50,44
5934,55,50,55,49,51,53
5935,66,60,57,59,53,39
5936,48,56,55,55,59,48
5937,60,49,44,47,52,48
5938,62,57,62,55,57,52
5939,57,42,52,58,48,44
5940,56,56,66,58,55,58
5941,54,64,49,50,59,52
5942,58,63,59,59,68,47
5943,61,55,48,53,44,50
5944,51,49,44,63,50,54
5945,54,61,52,69,49,44
5946,57,61,47,57,50,50
5947,55,61,60,58,64,62
5948,46,62,61,73,64,65
5949,57,46,56,65,57,46
5950,62,55,54,62,69,49
5951,55,52,69,58,61,76
5952,55,51,56,47,62,49
5953,65,51,54,69,56,56
5954,58,53,62,60,44,72
5955,55,60,55,52,60,53
5956,62,46,46,55,47,50
5957,55,56,45,61,51,41
5958,56,50,62,55,62,41
5959,57,44,54,69,56,62
5960,54,54,47,62,49,44
5961,56,49,49,67,63,52
5962,62,43,46,54,46,54
5963,51,62,47,68,69,52
5964,70,45,58,65,51,43
5965,71,58,66,62,63,61
5966,50,54,50,62,50,44
5967,55,67,44,53,60,43
5968,69,49,74,55,60,64
5969,55,48,76,51,50,42
5970,60,48,44,53,48,47
5971,61,46,46,55,46,47
5972,58,59,57,55,53,52
5973,60,62,46,73,47,46
5974,48,52,53,61,52,46
5975,55,44,68,54,59,57
5976,72,53,55,66,47,49
5977,61,57,51,59,53,44
5978,54,64,48,62,54,52
5979,64,62,58,53,51,54
5980,54,61,53,64,55,44
5981,52,61,53,70,60,63
5982,66,63,52,57,59,63
5983,68,62,69,62,64,45
5984,53,53,53,53,52,53
5985,55,62,56,66,47,55
5986,60,42,45,63,50,45
5987,54,71,57,66,44,64
5988,48,65,59,66,59,61
5989,64,60,50,73,42,49
5990,52,62,66,61,63,56
5991,72,42,54,60,62,49
5992,50,55,67,63,73,50
5993,56,62,48,49,64,41
5994,47,67,58,77,44,43
5995,62,59,60,61,51,59
5996,59,42,54,61,61,56
5997,56,60,53,65,57,46
5998,57,63,50,56,61,60
5999,65,48,68,62,72,63
6000,61,43,50,60,57,38
6001,53,46,54,59,59,58
6002,56,60,49,55,53,52
6003,57,46,53,64,63,64
6004,44,76,69,48,75,78
6005,56,62,48,56,61,49
6006,59,63,62,66,46,46
6007,61,64,68,56,55,58
6008,61,58,45,68,49,50
6009,57,58,51,61,46,45
6010,55,75,51,55,45,42
6011,54,50,51,53,45,44
6012,63,47,58,67,57,44
6013,59,41,47,58,62,49
6014,59,59,58,60,46,42
6015,56,58,56,58,65,44
6016,55,52,52,61,58,56
6017,56,65,50,66,53,58
6018,54,67,50,63,48,59
6019,56,60,49,55,55,43
6020,59,50,60,51,56,59
6021,70,46,56,54,46,49
6022,53,60,51,61,52,57
6023,54,61,59,65,68,55
6024,58,58,57,67,58,58
6025,56,67,49,56,58,42
6026,56,49,53,60,51,42
6027,55,54,50,56,52,45
6028,59,56,49,63,51,37
6029,54,45,50,64,50,44
6030,61,48,48,56,45,42
6031,54,63,45,51,64,46
6032,49,52,73,71,46,62
6033,62,57,45,64,46,52
6034,56,71,61,54,60,46
6035,47,55,51,55,57,48
6036,59,63,69,56,50,62
6037,52,71,48,59,51,59
6038,69,65,57,54,52,60
6039,55,63,54,61,54,42
6040,57,48,62,61,66,61
6041,55,63,53,60,61,57
6042,59,44,54,68,51,62
6043,56,46,69,80,53,59
6044,60,58,50,54,54,45
6045,58,67,50,63,61,45
6046,54,59,60,58,55,60
6047,62,70,56,57,50,60
6048,56,62,47,59,52,47
6049,55,43,49,55,50,60
6050,57,55,61,48,48,74
6051,57,51,68,64,64,61
6052,54,58,65,68,58,60
6053,61,46,50,56,50,48
6054,56,54,63,71,60,56
6055,58,58,56,58,70,58
6056,63,58,52,67,43,43
6057,58,59,51,59,56,41
6058,63,57,56,64,52,44
6059,64,58,57,55,53,57
6060,58,45,55,61,66,62
6061,59,74,47,59,48,44
6062,51,71,50,61,48,54
6063,59,51,45,58,49,45
6064,49,44,48,57,68,40
6065,57,54,53,54,50,41
6066,62,47,57,56,58,48
6067,49,63,49,64,66,46
6068,52,55,47,57,56,62
6069,66,45,57,62,50,51
6070,72,55,50,54,49,49
6071,56,52,58,68,63,41
6072,67,48,63,43,47,55
6073,55,55,67,60,65,57
6074,56,52,52,48,56,56
6075,49,50,55,57,54,59
6076,60,61,62,51,49,57
6077,51,53,60,50,51,51
6078,46,43,53,59,78,43
6079,56,43,49,65,64,43
6080,60,61,67,65,56,54
6081,55,61,50,61,50,62
6082,53,58,55,59,44,49
6083,61,44,64,70,46,58
6084,60,56,52,61,63,59
6085,64,57,51,61,46,56
6086,66,63,68,53,56,59
6087,59,55,55,65,46,45
6088,42,50,47,63,56,50
6089,57,42,46,55,47,63
6090,71,70,78,48,71,81
6091,59,57,65,58,56,60
6092,50,57,58,64,46,54
6093,58,41,58,67,48,44
6094,59,57,56,53,54,64
6095,56,63,54,65,61,52
6096,55,52,45,45,53,46
6097,59,44,59,67,52,40
6098,54,40,48,67,72,50
6099,53,54,65,62,45,78
6100,61,65,47,61,50,53
6101,66,57,51,58,61,51
6102,54,48,57,58,65,59
6103,51,62,57,66,51,42
6104,55,51,54,71,55,40
6105,55,50,64,64,61,62
6106,58,60,51,59,53,42
6107,52,51,61,65,53,48
6108,58,44,45,63,47,46
6109,52,54,52,57,47,44
6110,56,43,55,71,45,41
6111,67,62,68,63,71,44
6112,62,58,57,59,49,53
6113,52,62,45,57,53,42
6114,54,47,49,66,51,54
6115,45,52,57,54,48,42
6116,53,62,67,54,49,59
6117,59,57,64,59,66,60
6118,58,44,46,56,71,46
6119,45,62,57,73,55,61
6120,51,50,58,68,51,64
6121,48,61,54,59,63,61
6122,57,74,73,58,71,46
6123,56,44,55,48,58,55
6124,57,52,69,68,61,50
6125,57,52,50,63,47,41
6126,57,50,57,67,43,60
6127,63,75,51,62,47,60
6128,56,49,65,55,56,56
6129,64,65,59,68,67,52
6130,46,71,49,52,59,60
6131,53,61,73,56,79,64
6132,55,70,52,61,55,55
6133,53,56,64,67,65,57
6134,57,75,47,58,44,58
6135,56,47,54,49,55,52
6136,52,57,58,60,53,47
6137,51,53,50,63,52,57
6138,56,61,56,57,63,44
6139,64,53,57,62,53,57
6140,60,42,56,58,48,63
6141,54,50,46,51,67,50
6142,62,54,64,65,62,41
6143,43,51,44,55,58,48
6144,52,59,57,74,47,60
6145,61,70,66,65,66,56
6146,64,56,60,54,50,51
6147,46,48,49,60,50,57
6148,58,59,48,66,70,45
6149,51,45,51,58,49,42
6150,72,65,66,56,61,59
6151,57,50,50,66,48,49
6152,65,53,63,63,53,64
6153,56,65,53,55,58,63
6154,65,64,58,66,64,61
6155,54,47,47,58,73,44
6156,58,55,58,55,49,62
6157,58,56,56,57,59,61
6158,61,66,63,46,67,49
6159,56,45,47,59,58,54
6160,48,46,54,64,53,43
6161,51,61,47,70,51,49
6162,59,56,83,51,42,48
6163,61,43,49,55,43,45
6164,55,47,49,57,53,45
6165,55,67,61,57,60,60
6166,62,58,53,62,53,57
6167,57,50,65,68,55,58
6168,63,69,58,49,51,42
6169,56,60,57,57,63,41
6170,66,50,49,55,54,48
6171,61,42,47,62,51,46
6172,58,46,52,52,63,58
6173,57,52,54,71,58,48
6174,54,55,54,59,47,63
6175,61,44,46,61,47,44
6176,53,49,57,50,56,62
6177,60,63,48,68,61,53
6178,59,67,54,61,52,62
6179,59,63,46,54,50,45
6180,53,66,70,73,61,51
6181,56,56,58,59,43,48
6182,50,63,56,59,58,58
6183,56,67,82,54,57,46
6184,51,56,54,61,57,59
6185,51,55,47,61,64,44
6186,61,54,59,55,45,56
6187,55,48,67,67,66,42
6188,51,65,72,63,62,54
6189,62,55,60,53,49,61
6190,48,60,50,52,49,58
6191,52,64,69,59,63,62
6192,66,56,49,57,55,41
6193,54,69,50,47,63,62
6194,61,42,54,50,45,43
6195,56,72,51,53,52,50
6196,57,53,62,58,75,46
6197,59,52,51,59,50,48
6198,56,45,53,61,55,48
6199,58,48,49,62,56,41
6200,60,62,59,63,44,42
6201,73,49,48,47,58,43
6202,58,61,46,60,47,42
6203,52,73,57,68,67,62
6204,52,43,55,57,63,49
6205,45,72,74,51,78,78
6206,49,74,46,52,49,53
6207,61,45,59,60,57,60
6208,67,40,56,58,81,41
6209,51,56,60,67,54,58
6210,60,61,52,45,53,44
6211,57,53,52,60,59,46
6212,51,49,47,55,49,54
6213,43,69,54,65,67,58
6214,52,60,51,63,64,54
6215,58,57,55,50,54,56
6216,57,52,53,53,43,43
6217,54,61,77,56,50,50
6218,59,45,53,59,52,51
6219,53,63,50,55,48,44
6220,64,44,49,61,49,59
6221,55,62,49,56,55,41
6222,63,46,44,58,49,49
6223,58,63,56,54,65,69
6224,55,47,51,53,48,41
6225,61,60,68,65,57,54
6226,55,47,60,69,71,47
6227,67,52,56,50,49,52
6228,51,48,54,59,56,46
6229,53,48,44,65,62,48
6230,66,60,49,67,46,47
6231,62,67,63,61,62,40
6232,63,57,48,51,51,43
6233,58,59,59,51,54,54
6234,64,41,58,52,60,52
6235,55,46,69,68,55,59
6236,52,60,53,59,56,59
6237,54,69,63,57,51,55
6238,55,44,51,57,51,55
6239,57,64,63,55,47,72
6240,54,47,58,66,45,55
6241,73,55,46,52,47,50
6242,63,58,55,57,47,47
6243,51,43,68,59,60,62
6244,65,45,60,71,52,41
6245,58,54,52,60,52,58
6246,56,60,53,63,59,43
6247,61,49,60,67,48,50
6248,49,63,57,51,48,45
6249,51,50,48,49,52,58
6250,68,65,50,47,47,45
6251,57,55,59,52,59,73
6252,59,55,53,51,60,60
6253,65,44,47,67,44,46
6254,50,61,70,60,56,66
6255,62,53,68,77,60,60
6256,51,67,55,57,50,62
6257,68,57,57,55,46,54
6258,56,57,68,71,66,63
6259,65,58,51,56,42,45
6260,52,55,68,62,74,61
6261,72,54,71,59,53,49
6262,50,56,58,61,49,79
6263,54,55,67,66,56,45
6264,52,64,53,54,53,45
6265,54,64,52,57,47,48
6266,55,46,54,53,66,46
6267,56,58,47,61,62,44
6268,59,50,43,45,48,59
6269,67,45,48,65,57,48
6270,54,62,63,72,49,65
6271,59,50,46,56,56,42
6272,53,58,54,69,53,58
6273,67,45,55,58,48,42
6274,66,41,55,51,51,44
6275,55,55,49,55,56,42
6276,60,47,51,53,67,54
6277,58,46,50,53,55,40
6278,54,60,48,60,48,48
6279,53,60,51,62,53,45
6280,74,69,69,53,53,56
6281,61,58,67,60,52,55
6282,56,53,69,55,49,63
6283,60,57,64,53,54,55
6284,58,42,54,58,59,56
6285,59,51,67,65,58,52
6286,62,45,56,59,66,56
6287,57,45,56,65,44,61
6288,54,53,69,67,51,60
6289,42,73,65,52,71,82
6290,53,42,53,69,46,60
6291,54,54,49,72,47,43
6292,58,64,57,60,45,44
6293,57,50,48,56,49,41
6294,55,52,52,48,47,44
6295,61,56,60,62,61,43
6296,69,59,55,60,60,43
6297,56,46,48,57,56,52
6298,57,55,42,47,65,48
6299,70,68,58,58,45,40
6300,49,51,54,63,55,57
6301,59,56,65,53,61,56
6302,54,56,55,54,60,55
6303,52,46,57,49,59,77
6304,62,58,50,68,47,41
6305,54,58,55,58,46,54
6306,53,64,55,55,47,49
6307,50,46,55,62,61,54
6308,55,58,55,58,48,58
6309,58,65,58,65,46,54
6310,52,52,49,68,46,47
6311,64,56,49,61,49,57
6312,54,64,72,58,58,59
6313,56,48,54,55,49,45
6314,54,55,59,57,47,59
6315,56,59,47,59,52,49
6316,61,44,54,61,47,65
6317,60,55,56,56,62,40
6318,58,70,44,72,47,43
6319,55,57,52,49,52,48
6320,53,59,59,56,65,57
6321,51,51,50,60,59,58
6322,53,55,73,52,61,60
6323,51,56,61,60,42,65
6324,72,55,67,60,54,54
6325,53,52,57,64,47,45
6326,47,72,56,66,60,56
6327,68,47,47,61,48,48
6328,51,56,51,53,47,50
6329,43,57,50,61,55,57
6330,64,73,62,67,69,41
6331,55,49,46,68,48,49
6332,58,54,70,59,68,55
6333,62,48,66,64,52,49
6334,54,66,53,64,49,58
6335,52,48,54,46,58,48
6336,54,60,64,60,64,60
6337,57,67,65,66,45,51
6338,55,51,56,66,55,43
6339,53,56,65,68,54,76
6340,60,48,49,61,65,44
6341,55,55,56,60,52,62
6342,70,69,74,53,60,54
6343,65,46,64,77,51,58
6344,56,51,66,47,53,74
6345,57,52,56,60,53,65
6346,63,46,46,68,46,43
6347,53,47,52,57,64,54
6348,61,55,51,60,49,59
6349,56,52,49,62,57,52
6350,59,67,71,66,57,61
6351,57,62,59,58,72,42
6352,54,45,52,54,61,60
6353,51,50,60,61,47,51
6354,49,71,64,56,57,59
6355,53,48,56,56,56,41
6356,55,52,54,62,50,59
6357,51,59,49,48,54,53
6358,51,68,47,60,47,38
6359,62,52,48,72,50,45
6360,57,55,65,72,60,55
6361,59,62,49,61,46,57
6362,66,59,50,58,55,56
6363,60,65,54,59,42,56
6364,65,51,53,60,51,54
6365,55,62,47,54,52,60
6366,55,41,69,61,70,57
6367,48,61,53,68,59,63
6368,55,51,49,54,50,52
6369,52,53,53,57,54,59
6370,57,57,49,66,47,58
6371,78,56,61,62,57,48
6372,63,53,68,69,51,64
6373,53,52,48,61,48,60
6374,58,63,44,64,52,44
6375,57,62,62,58,56,61
6376,67,53,52,52,61,49
6377,55,41,47,54,58,65
6378,55,45,50,57,54,45
6379,54,48,49,53,55,53
6380,51,71,52,59,48,51
6381,49,52,49,69,48,63
6382,57,63,46,52,63,43
6383,60,57,58,50,48,61
6384,62,44,51,52,50,53
6385,61,49,58,54,52,62
6386,51,57,51,56,51,47
6387,56,49,52,68,62,50
6388,61,46,49,58,50,43
6389,57,61,63,52,51,60
6390,55,44,69,63,60,57
6391,46,60,52,51,62,42
6392,59,56,52,56,67,58
6393,62,47,54,53,57,45
6394,67,72,62,67,46,62
6395,46,56,51,61,52,42
6396,47,46,53,56,53,60
6397,62,56,67,65,50,63
6398,57,41,60,57,57,65
6399,52,49,60,56,60,45
6400,58,53,54,57,47,64
6401,51,57,53,68,55,58
6402,45,54,51,61,51,42
6403,69,57,57,60,47,61
6404,51,54,51,58,49,47
6405,51,62,66,62,54,64
6406,59,48,73,60,61,72
6407,66,68,49,56,53,47
6408,52,55,60,57,46,59
6409,47,53,64,68,48,39
6410,51,50,53,55,57,65
6411,52,56,52,60,49,60
6412,64,51,71,69,59,57
6413,52,55,51,57,45,49
6414,53,54,55,51,51,41
6415,56,55,60,58,54,54
6416,61,45,54,57,54,57
6417,54,62,58,69,56,64
6418,59,57,48,59,45,44
6419,50,56,51,66,52,43
6420,52,66,52,54,65,62
6421,46,48,55,62,60,60
6422,58,42,55,66,46,47
6423,52,53,50,55,48,59
6424,59,42,62,53,69,45
6425,47,45,51,63,49,60
6426,56,52,59,72,49,46
6427,53,43,50,49,75,54
6428,59,59,54,59,62,60
6429,53,51,47,50,53,43
6430,52,65,51,55,53,44
6431,54,64,46,61,53,60
6432,51,58,56,57,47,55
6433,53,67,62,47,52,57
6434,56,66,51,61,52,64
6435,62,49,62,58,55,59
6436,69,56,53,56,55,44
6437,56,59,61,61,49,57
6438,54,65,56,63,47,46
6439,50,48,60,73,60,57
6440,75,40,51,59,46,48
6441,58,57,67,55,54,63
6442,51,57,59,61,61,48
6443,69,46,65,65,58,61
6444,58,43,54,57,49,44
6445,67,56,52,59,49,44
6446,54,60,61,61,48,59
6447,53,46,42,70,61,46
6448,45,58,51,55,62,42
6449,58,55,64,53,74,46
6450,57,49,56,63,63,59
6451,55,52,50,62,57,61
6452,56,56,56,63,65,42
6453,72,43,69,61,60,41
6454,42,74,67,59,76,84
6455,51,61,62,60,48,58
6456,63,57,81,56,49,44
6457,59,52,58,59,51,56
6458,53,53,57,63,68,62
6459,43,45,48,60,54,47
6460,63,38,70,72,61,56
6461,67,51,67,75,51,59
6462,53,55,50,56,58,65
6463,57,59,55,68,59,44
6464,67,47,52,55,51,61
6465,62,58,69,53,72,53
6466,59,74,48,67,55,42
6467,56,48,71,56,61,75
6468,54,51,69,63,58,68
6469,58,57,51,59,56,40
6470,55,55,46,73,50,48
6471,56,64,49,60,46,46
6472,70,50,52,63,54,54
6473,54,49,52,47,44,55
6474,55,45,51,62,60,57
6475,54,51,57,66,47,59
6476,73,72,68,46,78,85
6477,56,46,48,56,54,51
6478,55,59,52,52,55,47
6479,60,55,54,50,54,56
6480,50,55,51,52,65,42
6481,60,62,55,55,53,51
6482,62,62,67,52,55,58
6483,56,65,47,71,54,43
6484,61,58,67,66,59,51
6485,60,69,48,54,55,37
6486,58,55,52,50,52,60
6487,55,58,61,51,50,60
6488,56,40,52,60,46,55
6489,61,62,54,59,56,45
6490,66,60,63,55,50,46
6491,55,58,47,68,50,39
6492,51,70,58,60,56,52
6493,54,47,50,61,52,47
6494,54,59,50,63,49,56
6495,54,73,57,59,67,49
6496,54,49,55,59,52,44
6497,61,63,53,59,47,43
6498,51,64,60,59,55,53
6499,65,45,47,71,45,43
6500,54,72,51,75,47,44
6501,64,61,49,69,47,41
6502,58,65,54,62,56,59
6503,61,62,56,58,59,53
6504,57,46,53,54,53,47
6505,53,52,60,52,55,45
6506,52,62,47,67,55,46
6507,56,58,56,61,59,62
6508,45,56,57,58,44,56
6509,51,50,49,59,53,45
6510,58,60,53,55,72,57
6511,64,63,64,54,56,47
6512,63,52,49,68,55,45
6513,59,82,43,61,46,40
6514,47,60,52,57,59,50
6515,65,56,46,61,67,45
6516,43,38,53,62,64,51
6517,57,58,43,58,62,45
6518,54,51,53,63,58,45
6519,59,65,53,59,46,53
6520,53,60,40,68,51,47
6521,59,69,64,56,52,57
6522,60,60,61,49,70,48
6523,55,53,48,62,50,46
6524,51,77,54,57,64,57
6525,51,54,52,69,53,42
6526,55,38,48,54,48,50
6527,55,59,45,60,48,55
6528,63,37,58,69,49,62
6529,75,48,54,54,63,60
6530,55,52,52,75,53,51
6531,68,67,56,78,60,38
6532,57,58,53,50,57,39
6533,63,62,56,57,54,44
6534,54,48,65,54,63,57
6535,55,60,51,68,55,58
6536,59,63,65,57,56,70
6537,53,49,54,67,66,56
6538,61,74,54,52,50,60
6539,57,48,60,61,69,50
6540,48,56,48,62,51,43
6541,49,75,54,51,58,40
6542,59,44,49,61,51,45
6543,56,43,53,59,49,57
6544,59,58,49,54,45,44
6545,64,58,52,55,50,56
6546,56,48,77,60,64,55
6547,54,61,59,55,62,53
6548,63,58,45,53,58,40
6549,66,54,56,50,52,54
6550,55,64,51,62,45,57
6551,49,50,67,58,54,74
6552,58,65,51,52,48,55
6553,60,58,53,52,63,44
6554,54,57,45,60,58,46
6555,60,62,55,74,47,59
6556,53,59,48,59,49,51
6557,60,71,50,59,59,60
6558,58,53,50,56,46,44
6559,47,41,50,61,66,44
6560,45,56,49,55,53,58
6561,62,64,72,59,69,56
6562,65,50,64,60,54,60
6563,59,44,45,66,61,55
6564,57,49,56,55,60,60
6565,67,50,53,57,47,56
6566,56,54,62,55,62,49
6567,56,54,57,60,53,69
6568,56,54,51,64,65,57
6569,56,46,48,54,50,59
6570,60,53,59,56,58,43
6571,58,79,59,61,63,57
6572,53,48,48,58,67,49
6573,56,56,75,47,70,60
6574,52,50,53,64,65,55
6575,65,43,56,57,61,41
6576,57,51,45,54,50,41
6577,51,45,49,61,50,59
6578,51,46,49,50,69,47
6579,56,60,50,58,45,43
6580,60,45,50,53,61,47
6581,51,68,56,67,59,55
6582,45,44,51,58,55,43
6583,55,50,53,53,56,44
6584,55,59,69,56,48,54
6585,52,51,48,57,66,50
6586,52,50,52,61,64,53
6587,71,49,45,58,68,39
6588,51,64,48,65,55,39
6589,52,51,51,49,65,43
6590,55,53,54,67,52,61
6591,56,52,60,65,63,46
6592,51,60,46,68,46,49
6593,52,72,59,74,61,58
6594,55,62,55,49,59,49
6595,56,43,48,58,49,52
6596,56,74,57,48,56,47
6597,62,53,46,63,48,41
6598,56,44,52,54,59,42
6599,47,59,53,58,50,63
6600,61,67,68,62,45,57
6601,62,71,55,60,44,57
6602,62,72,54,54,67,43
6603,56,54,61,57,46,54
6604,52,66,51,57,46,62
6605,62,67,59,65,52,42
6606,55,52,55,51,57,41
6607,60,43,59,72,46,54
6608,65,43,55,66,50,43
6609,48,49,52,74,50,62
6610,57,56,58,67,55,44
6611,64,52,57,58,49,42
6612,58,39,49,59,50,53
6613,59,50,57,60,49,42
6614,54,53,52,69,48,47
6615,56,49,49,66,49,49
6616,63,51,55,56,56,55
6617,53,62,57,46,56,46
6618,53,56,49,56,61,45
6619,46,59,52,66,46,61
6620,51,57,66,66,66,67
6621,51,56,52,51,59,60
6622,43,74,68,53,77,82
6623,54,58,57,57,64,45
6624,53,46,44,62,50,61
6625,65,66,68,61,64,72
6626,68,43,57,64,52,51
6627,54,43,55,61,47,45
6628,60,51,51,58,51,47
6629,46,50,58,62,55,61
6630,55,61,55,66,52,41
6631,60,64,56,58,43,65
6632,59,50,58,67,63,42
6633,52,63,60,52,62,57
6634,54,60,50,47,61,57
6635,55,60,56,53,58,66
6636,53,63,56,48,52,54
6637,63,44,50,56,61,69
6638,59,54,49,51,48,52
6639,57,53,61,47,58,57
6640,58,51,50,71,48,39
6641,56,67,59,66,42,49
6642,53,56,54,59,51,59
6643,53,42,52,54,52,45
6644,54,48,54,65,49,43
6645,61,67,62,52,53,63
6646,60,55,57,60,61,49
6647,53,58,61,67,62,60
6648,55,53,62,57,62,50
6649,58,69,65,60,51,60
6650,57,60,62,55,72,62
6651,63,47,67,58,68,64
6652,54,64,51,62,51,59
6653,63,60,44,65,50,44
6654,46,45,50,59,63,66
6655,56,54,49,50,49,46
6656,62,54,53,69,56,40
6657,53,54,49,63,69,43
6658,56,57,57,59,55,58
